,sid,structure_type,total non planarity,doming (A),saddling (A),ruffling (A),wavingx (A),wavingy (A),propellering (A),doming2 (A),saddling2 (A),ruffling2 (A),wavingx2 (A),propellering2 (A),doming (%),saddling (%),ruffling (%),wavingx (%),wavingy (%),propellering (%),doming2 (%),saddling2 (%),ruffling2 (%),wavingx2 (%),propellering2 (%),wavingy2 (A),wavingy2 (%)
10,1520554,corrole,0.33744650933715165,0.011948234860481244,-0.2668411189839914,0.12665822633827398,0.09254008883613664,0.032133024190764345,-0.0020625269378391426,0.03182645834008786,0.037810595163283535,-0.004611339697889278,0.04493635678892218,0.007902093564402846,1.5797643885299049,35.28103540721679,16.74641968625536,12.235408707795878,4.248544484192948,0.27270192165026413,4.2080111485753235,4.999218080792777,0.6096992838862156,5.941367660942853,1.0447941602791828,0.09706011738271668,12.83303506988248
11,1546349,porphyrin,1.772222027654219,0.001644461704460097,-0.646625513401599,1.7488875523512608,-0.0008483870574644811,-5.971471958609299e-05,-0.00017554585409940233,-0.0015708399711987675,-0.07276683780638855,5.140779491096567e-05,0.0003933117967693636,1.5357224268122656e-06,0.06649595667349348,26.147147122070034,70.71855221228314,0.034305638655192934,0.002414642673403164,0.007098425871971113,0.06351896573968506,2.9424221196013582,0.0020787413253881342,0.015904076164386043,6.209894196918869e-05,,
12,1548426,corrole,0.8494090322050089,0.06073799061841096,0.33047294404305627,-0.7695622563481996,0.019236483911219373,-0.021571929724997774,-0.04134231811069842,0.06822701183793091,0.0010302658583060632,-0.05721799058141002,0.009458981422794584,0.01953175628076564,4.291161911747246,23.348037956176345,54.3698632361187,1.3590648329867794,1.524064959283312,2.9208503444661496,4.820264081349308,0.07278867089811915,4.042472583464648,0.6682805998708361,1.3799259370978565,-0.01703069317204824,1.2032248865406945
13,1549368,porphyrin,0.6997084898057607,-0.11367981810475679,0.4151365405453031,-0.5745660824178636,-0.10829218843827763,0.07281036169917458,-0.036292353273555886,0.08468596768816397,0.07337744957580826,-0.013905476382356691,-0.019703436915927172,0.02343454303059637,7.401587747771468,27.029155952034166,37.40946587361896,7.050804166360428,4.740615265295444,2.362961533592609,5.513824980536776,4.777537832111427,0.9053726979377541,1.2828725423498213,1.5258014083911295,,
14,1551471,porphyrin,1.8354049251512874,-0.0015666318469712672,-1.8304259538570962,-0.002310668805384108,-0.07637178573732546,-0.07340437328923803,0.03460991063561686,0.002017073783819385,-0.26360462702301257,-0.0001774648541078921,-0.0024100689973395395,0.00399353007125613,0.06838523100067564,79.90013858466222,0.1008632757770981,3.3337138011575824,3.2041829313944956,1.5107612795597714,0.08804752496163536,11.506636576210415,0.007746539217960877,0.10520220524640841,0.17432205081172708,,
15,1552365,porphyrin,0.25465331289401183,0.020124760770843953,5.40982923962288e-05,9.181795330084e-06,0.24584282526113715,-0.0011100195657372215,4.935112538697719e-05,-0.02044274746784721,0.00042601723465165916,0.006442012153151926,0.03796034914084289,0.025025293036633065,5.629513841106377,0.01513295433881664,0.002568430228089918,68.7697907718398,0.31050657348780625,0.013805025888440094,5.718464489138973,0.11917010822289663,1.802028704524244,10.618675835948531,7.000343265276038,,
16,1555361,porphyrin,0.1527935754896682,-0.02649680833218182,-6.23278444173738e-05,-5.579563379449149e-05,0.07447879182482195,0.03343056794611752,-1.0403040931738591e-05,0.02705388479797858,-0.0004075983984599934,-0.008315287257533291,0.030104869874595697,0.0013722566000977353,13.130974416605804,0.030887694858429415,0.02765053929245996,36.90931744574071,16.567124875183964,0.005155415800160798,13.40704377291337,0.20199278627558986,4.12079156389501,14.919014818039114,0.6800466713953877,,
17,1556870,porphyrin,0.13833346592574355,-0.019932821625423706,-5.327522631226311e-05,2.9120425717258503e-05,-0.07066017408420205,-0.10875297617640847,-3.516919718098111e-05,0.02027630890740901,-0.00018241495254151107,-0.006332389235517408,0.00027751703796061216,-1.56245037664982e-05,8.79850626866389,0.0235161093337166,0.012853987911709606,31.18996378474431,48.00443011056369,0.015523963825877118,8.950124291468015,0.08051941333721713,2.79516705819793,0.1224982315119462,0.006896780441709029,,
18,1556871,porphyrin,0.30009272247189656,-0.11413252526906748,-0.23898079559893035,0.13632058436253747,-0.06568111333547937,0.03164519577989609,-0.0053004831748535795,0.14901379367197354,-0.006333031359423957,-0.0410323918200105,0.09069817100179269,-0.009793393660157928,12.839293911953625,26.884051384770085,15.335330965065824,7.388771225296893,3.559913955829361,0.5962757872646012,16.76324859525572,0.7124318925352011,4.615922912820529,10.203055369390412,1.10170399981774,,
19,1556872,porphyrin,1.5539667583728216,-0.10866904791675369,1.422046603363037,-0.6383287011827412,0.0683988462291639,0.09789915944827722,-0.01059103528373616,-0.056527680605622785,0.10821816476803948,-0.00102853073030741,0.0005531178535679378,-0.004967111635432605,4.317012521678758,56.49256260928846,25.358398263172642,2.717228882559822,3.8891653631105396,0.4207419942839266,2.245632125008324,4.299100630150047,0.040859657158953865,0.02197329180288816,0.19732466178562047,,
20,1560499,porphyrin,1.6158316999358922,0.03509038059994143,0.15151282191114615,1.7012532141721681,-0.05441018382547899,0.06817033044233677,-0.002162433894414816,-0.028652767037227415,0.09198364163716556,-0.0050168192783943705,-0.05269005595693076,-0.011566476096881613,1.59320023712946,6.879100758382616,77.24159663976053,2.4703726859307795,3.0951213628644956,0.09818047380666534,1.3009147936743122,4.176311489440159,0.2277774571640553,2.3922741278299706,0.5251499740169469,,
21,1567159,corrole,0.5592352001579325,0.38355841368867255,0.30826321475028595,0.19839426491468257,-0.005609768361640225,-0.019604399442719272,-0.01859536451724575,-0.027037869308519927,0.10447851694258678,-0.011223133167870901,0.09758698298839552,-0.003513475504057091,29.977188437654135,24.092456708476767,15.505597197314074,0.4384340879169865,1.5321910700633217,1.4533294703132353,2.113157407810251,8.165567690080003,0.8771492576544881,7.626956608699925,0.2745973324983322,-0.10163555590586734,7.943374731518489
22,1568082,porphyrin,0.4435638483292247,0.3673810352529769,-0.11033812560986195,0.3075606360029802,0.000868719316767153,-0.045378806956108644,0.014932006150310758,-0.054197383376310186,-0.027651800968364608,0.05296729343799419,0.013958230481930555,0.01188948440423763,36.47824991107249,10.955768900657311,30.53852176991001,0.08625747466193295,4.505783646865132,1.4826390035338484,5.381403789571984,2.745621601073288,5.259264855121848,1.3859502015001923,1.180538846031968,,
23,2001288,porphyrin,3.6635567884001428,-0.06691550788332143,3.630083727499378,0.5741289986820405,-0.00138944574708087,-0.11660104262703604,-0.012085459864431582,0.06464620691804085,0.3232915986829895,-0.04159808754563597,0.01099703314013652,0.009391178029014515,1.3793802993809676,74.82967905656623,11.834958070798987,0.028641702816093025,2.403586047160561,0.2491267835106932,1.3326014712155692,6.66425580982318,0.8574930426057007,0.2266902149438038,0.19358750117819504,,
24,2001529,porphyrin,2.680246270171901,-0.27541789687466073,2.6750548227060342,0.0035130086365384636,-0.0030652077769903604,-0.09494865082165212,4.284367152894361e-05,0.269358026568558,0.4070472919806636,-0.11243091400356145,0.0024295058740280923,0.014100800503432865,7.13997139163184,69.34848868539562,0.09107171846154599,0.07946286746601083,2.461461866616297,0.001110685225979855,6.982874481396325,10.55234991176254,2.9146744588125717,0.06298284400979329,0.3655510892214692,,
25,2003488,porphyrin,1.0549644406697285,-0.19455734470921157,1.036155241464717,0.04590291626008908,0.15698980786429934,-0.03354671764021159,-0.02119410516661439,0.09924529071268236,0.10191497105284783,0.013433669364033295,0.04800819110950157,-0.0067312975802303315,11.068988336668413,58.95017892998502,2.6115634208587974,8.931651255947008,1.9085798423493265,1.2058002911481507,5.646381363858811,5.798267999606701,0.7642843282600786,2.731339226745014,0.3829650045726911,,
26,2005276,porphyrin,0.1172000125446238,-0.013485019271934367,-3.6098259242396714e-05,-3.426896172844149e-05,-0.0744679765479883,0.032910772938242794,-2.1918912157229868e-05,0.01372994568264127,-0.0005083041887385632,-0.004283950906266959,-0.045683691775227575,-0.0009706578478300035,7.244845281555894,0.019393839776629732,0.01841104715355035,40.0080235438416,17.68135834482819,0.01177596591572137,7.376432334948646,0.2730871294371851,2.301558557968098,24.543626681397757,0.5214872731767072,,
27,2005277,porphyrin,0.16499415540212115,-0.0014768331145444305,1.749266508223228e-06,-4.165844977895475e-05,-0.014160077239313498,0.1514586076607751,1.5215407527725122e-05,0.0015646571223249446,0.0003389931787128258,-0.0004028535987953226,0.07670687102318852,0.005723437356052978,0.586298592508998,0.0006944538835119364,0.016538287387361496,5.6215108352233765,60.12864122584206,0.006040473991340523,0.6211644765707178,0.1345793384452862,0.15993174559451984,30.452412038809047,2.272188531743766,,
28,2006429,porphyrin,0.33388962156110424,-0.01643600420039333,3.902425059122989e-06,-0.00015326375865518105,0.30576579251045183,0.12182456410306566,3.248210247538123e-06,0.016848463058897128,-0.0006424213545575325,-0.005077328744852853,-0.08497541511614998,0.00487099434673224,2.952921833200459,0.0007011166472710622,0.02753564027200841,54.93442770769962,21.887218497514294,0.0005835792472328069,3.027024927463702,0.11541856651154625,0.9122019392434493,15.26683465898279,0.8751315332176312,,
29,2010438,porphyrin,1.1173510931216193,0.6307561843831166,-0.8306834583132305,-0.6155795580720911,0.00030083973797731696,-0.00010091396271232178,-0.02059575694401483,-0.1590489709041707,-0.03747388851025309,0.06923638484693054,-0.0004390345378448213,-7.5955773405410196e-06,26.679221667803994,35.135585934510104,26.0372928408718,0.012724679130701752,0.004268378253336716,0.8711428893289069,6.727326431112923,1.5850406275404187,2.928505347300227,0.018569932479440294,0.0003212716681667262,,
30,2011222,porphyrin,0.3074244068704276,0.07331139665075202,0.2477032137781213,-0.1253444372330477,0.07163396512200398,-0.09271998281691475,0.009851131428838198,-0.002082119767124977,0.03198051788899633,-0.008612912698309026,-0.01657024920100125,0.005699628451235708,10.694438336000307,36.13417376290083,18.284856325073694,10.44973984617997,13.525702469894647,1.4370523877403718,0.30373315030081305,4.665218399078441,1.2564248937204638,2.4172163727349805,0.8314440563754821,,
31,2011833,porphyrin,0.32438921751589533,0.02828571837612549,8.323714428633889e-05,-1.722459985020764e-05,0.23563537287147565,0.1498008850369338,7.545378844165169e-05,-0.028702081750400094,0.0010546793459688631,0.009083451571752088,0.13082225794927868,0.027326404844766797,4.630271908180666,0.013625625687892055,0.002819605984742677,38.5726759021038,24.521874275343272,0.012351517905307056,4.698429117761252,0.17264727318715914,1.4869288480756038,21.415140244717488,4.473235681052812,,
32,2012937,porphyrin,0.11072080408753657,-0.0003111216504367062,9.731379998846095e-06,-3.8466448170967806e-05,-0.0027554156788045644,-0.003232942709680087,-1.7213816810899153e-05,0.0002813734365254671,-0.0005406915187986617,-0.00014293328414506756,-0.11019438707322,-0.02570639851191437,0.21721719131194808,0.006794201007777978,0.026856291806487718,1.9237608626937857,2.2571580411823873,0.012018247313144123,0.19644774803059417,0.3774970109434087,0.09979236894444415,76.93490705255816,17.94755098420786,,
33,2013228,porphyrin,0.6498529357769133,-0.04244797870542805,0.6005722602883019,0.24166021158438317,-0.0004118205977679114,-0.00010145549099261095,0.021501036151938258,0.10643619997348427,-0.03660099495316275,-0.05646641357742309,0.00044041005809809645,1.782298899880467e-05,3.835695602213817,54.26907117499275,21.83696465824289,0.037213042974822474,0.009167748205900753,1.9428823780597075,9.617816362653755,3.307348892929595,5.102433162595138,0.03979645143389556,0.001610525697711922,,
34,2013229,porphyrin,0.33731778034896165,0.028362691584292492,0.13249569099737657,-0.2533451884096154,0.14029166616228803,0.08815619396394808,0.01651537140926655,0.07218968828814068,-0.005741384878388796,-0.05495153620507209,0.022586188932728134,0.011463552010376276,3.4333277654062124,16.038715273056216,30.667648978720806,16.982424649599697,10.67138171740299,1.9991996544796622,8.738622723414412,0.6949994874877227,6.651929858063401,2.7340772418225483,1.387672650546324,,
35,2013262,porphyrin,0.18296996006371521,0.029321362012113498,8.652553767355865e-05,-8.913570091279518e-06,0.008537195033442333,0.014303509706061247,8.259031005144981e-06,-0.029929400260197886,-9.71138077447472e-05,0.009204782344732137,-0.13588214879633725,-0.012460930917578623,12.225377239933287,0.03607633705795466,0.0037164629963457813,3.559535529475028,5.963768052091303,0.0034435565998772255,12.478895373097389,0.040491056806822315,3.8378823101511403,56.65529890875042,5.195515173040422,,
36,2013414,porphyrin,0.2929843047802514,-0.24712275699196287,0.2639766337293198,-0.010925383038874224,8.220687641704367e-05,9.31080163375064e-05,-0.024026053689771176,0.13872919326498606,-0.02048119196376983,-0.08655714227579868,-6.578883393425522e-05,-4.252306308616103e-05,31.198351056739337,33.326091818130145,1.3792899513792216,0.010378319750699149,0.011754549096377308,3.0332020678529696,17.514057086373622,2.585676142189289,10.927525024643225,0.00830560148194354,0.005368382363155134,,
37,2013828,porphyrin,0.14293986371784423,0.0024339756956197845,1.7314923846333612e-05,-4.260073933117542e-05,0.12619165711176727,0.07161461278213925,2.0661777401666045e-05,-0.002425661765396173,7.459798233434099e-05,0.0008323422511296699,0.01844691833600372,0.002121669962914861,1.085520399846082,0.007722222983081352,0.01899935635172427,56.279780579453956,31.939153394995074,0.00921487462136553,1.081812498868735,0.03326969606024137,0.37121344098918574,8.227077289252785,0.946236246577762,,
38,2015245,porphyrin,0.4803959899082332,-0.28428555724922205,0.4118756491493609,-0.11677115349904056,-0.09958028685481582,-0.008776768372519325,0.002911030325165086,0.12205152134691398,0.037576308358296104,-0.029281533250602988,-0.07833217144475149,0.004961148668089099,23.761686213674945,34.42615948850694,9.760184566184698,8.3233054545839,0.7335962405402199,0.24331517159848332,10.201538130213809,3.1407731610346046,2.447463781447594,6.547305801659986,0.41467199055483206,,
39,2016069,porphyrin,0.17729553262383438,-0.03612720966150051,-8.406860321126857e-05,3.789356553424512e-08,0.0763395207636343,-0.11413096565506192,-3.162183364689066e-05,0.0368385109591147,-0.00020518258357379423,-0.01137332432961772,0.04912608305182078,0.01191540568155826,10.746646679358902,0.02500762123628665,1.1272078968546346e-05,22.70847555084292,33.95017701508402,0.009406446740301133,10.95823522438222,0.061035013528194314,3.383186780417449,14.613380392379627,3.544438003951114,,
40,2018539,porphyrin,1.5157326299323743,-0.014801129724958758,-0.5038349637021785,-1.51428206580622,0.0011228295639367618,0.00020590135616423063,0.0001365872680750732,0.015266058112309716,-0.12881038859403365,-0.00406259911568099,-0.0012567973844068601,-5.508026770666419e-05,0.677758795213056,23.07111580875992,69.34051708248379,0.051415508587842024,0.009428432672357526,0.006254470028453337,0.6990483392902203,5.898358801436767,0.18603054856241708,0.057550031444298225,0.0025221815209099077,,
41,2019734,porphyrin,0.7365162766378784,-0.03693279207970772,-0.22564864715473448,-0.7360926129292624,-0.03481253169983979,0.05006549820197852,0.012520056651321053,0.048031078904740704,0.030251554821306165,-0.0764875551028945,-0.005286703344951157,-0.008173478782948341,2.92119898498343,17.84767849689503,58.22124114261602,2.7534970019813425,3.959930302985823,0.9902738114909274,3.7990179199389127,2.3927465610357803,6.049782747218926,0.41815177178724805,0.646481259066543,,
42,2021487,porphyrin,1.238383213595023,-0.009337863543196849,-0.529056430610008,1.1713014191062112,0.07753898080901912,-0.022726926012757366,-0.010304096342346544,-0.12401008422928254,-0.12543235086877827,0.06742296551334641,-0.04569988508414579,-0.006851508808982013,0.4264482862969523,24.161330602479573,53.49183789250649,3.541106092871657,1.0379096466877653,0.47057490256791873,5.663381956534062,5.7283350550950445,3.0791206111780047,2.0870553085239907,0.31289964525852987,,
43,2021488,porphyrin,0.10262609957843395,-0.00796622342643341,-0.00621983396170716,-0.05843711664468543,-0.03852773471756386,0.005458168003703421,1.2548491907884394e-05,-0.035331899843340474,-0.01758279030989434,-0.018250132334728397,-0.03389387623768209,0.0007835789751616593,3.580906080002634,2.795884581416493,26.26813423239182,17.318645500333584,2.4535072573137797,0.005640686754868623,15.882082160443103,7.90365990931052,8.203637575796764,15.235674547068534,0.3522274691678927,,
44,2202428,porphyrin,1.3859319340050191,0.024662325977853616,1.364244395988684,-0.20971554140151064,0.02919420565595161,0.15425132861902838,0.01645268378923979,0.01102846505318652,0.16602034749944555,-0.0017384739785100871,-0.004351384342641664,-0.004512663106841243,1.2417015379269551,68.6871289483624,10.55878145959463,1.4698731212174918,7.766263090736791,0.8283615577245287,0.5552623880574945,8.358810965451777,0.0875288816918735,0.21908398401762041,0.2272040652184531,,
45,2203019,porphyrin,1.9136280795633787,0.06632470921329708,-0.7430451830776533,1.8675071803999657,0.031851173308923904,-0.0053609192251983335,0.02824464222465585,-0.17220851903589487,-0.09009863797862191,0.008921582926595707,-0.02162204140937674,-0.007582106362440524,2.1797500714970948,24.420051141579243,61.375299768099865,1.0467832896804328,0.17618568106851892,0.9282552707560211,5.659603127300925,2.9610761193705812,0.29320627640558833,0.7106046429307695,0.24918461131096648,,
46,2203577,porphyrin,0.23059585673179753,0.17507524478506806,-0.17082639530389557,-0.018159934947067524,0.06368508980782812,-0.057111637208355576,-0.01897550932144041,-0.05948468820800534,0.03810804492580366,0.02527873991366393,0.012801501859750696,0.0016606967642099468,27.305696158137238,26.643022271277992,2.8323231335470678,9.932676171500356,8.907444422651626,2.959524589631442,9.277558482145015,5.943539860258912,3.9426110309911415,1.9965924970107154,0.2590113828484907,,
47,2203969,porphyrin,1.5401932069009203,-0.20453914503192977,-1.2782303816067266,0.8704206566821129,0.07808305656585796,0.050200706423430205,0.01802042564633283,0.1331720985626184,-0.2349535081612892,-0.23677901462523676,0.07294670983771169,-0.008439085679290229,6.4203691897068556,40.12293567636624,27.322016846085184,2.4509834072852543,1.5757720546460499,0.5656510668755237,4.180197577371154,7.375059011695758,7.432360637039455,2.289756360619473,0.26489817230903745,,
48,2207819,porphyrin,0.5678796135095056,-0.432170030599399,-0.4350953249339435,0.03515985333096312,-0.13366935954672104,0.03963561508925516,0.013587339756649372,0.13771983473908248,-0.040356465235450105,-0.0520205191436402,0.14291954098840653,0.028136333673974803,28.995549569477237,29.191816110137065,2.3589772495319075,8.968267733145806,2.6592691780206383,0.9116143081111732,9.240025943813865,2.707633119678442,3.4902085629753903,9.588889422593013,1.8877488025154665,,
49,2208334,porphyrin,0.9543999561318174,0.25034945923835333,-0.915516041215897,-0.07254716640898239,-0.08275522236918074,-0.027813337126567007,-0.003766991862094848,-0.03170568441860751,-0.11743797791955844,0.011141735460668385,0.09185726559963556,0.022079120678136537,15.38746620311366,56.27123056497436,4.45903528070757,5.086462703818142,1.709517513370728,0.23153419281086496,1.9487565458386626,7.218201795589787,0.6848150515948982,5.645910217761268,1.3570699304200686,,
50,2208603,porphyrin,0.42828818795139656,0.3772307258905861,0.046951427978241526,-0.27423577112947656,-0.06780940424489953,0.03307222862132295,0.018982748863598523,-0.048399121252569545,0.01135764575040437,0.042257547369143895,0.01541217351197041,0.0040026122054259506,40.14325282781116,4.996366718293219,29.18297778870048,7.215981816644973,3.519402699741938,2.020061555694441,5.150423938821239,1.2086312529574772,4.496864363097425,1.6400964594187692,0.4259405788188648,,
51,2208647,porphyrin,0.11355247747723358,0.017931936430542927,3.468197480751057e-05,2.8081464876964527e-05,-0.054113431274931456,0.05458496135508402,2.571588590399787e-05,-0.018269892419575037,0.0005077227483820317,0.005666399903994628,0.06227158553765719,-0.00793958413962816,8.10029045262622,0.015666688898862836,0.012685078531239652,24.44434890860813,24.65735047824788,0.011616489154745025,8.252953366749754,0.2293506753846771,2.5596502207597953,28.1295849867849,3.5865026542537954,,
52,2209973,porphyrin,2.190792388301559,-0.06067555248263777,-2.0437002066431176,-0.8186618135158841,0.0014396114956150357,0.000440657828967546,0.007441684421675352,0.06610362617375168,-0.27310917830045334,0.1758766786563012,-0.002246894520416586,-8.123537617774914e-05,1.7588252814767897,59.24151398921038,23.730860876848126,0.04173056511874157,0.012773515828975299,0.2157149323256658,1.9161709148829635,7.916719465152649,5.0982040737311465,0.0651315847260095,0.0023548006985612056,,
53,2210417,porphyrin,1.0902102585584499,-0.26042757432310126,-1.0424299654257052,-0.15995871710613263,0.09028190778662626,0.05296054541400682,0.009993747609413284,0.03530258885255745,-0.20872977089803904,0.01314942446084238,0.046752976205144306,-0.010403098558573826,13.49092834118528,54.000994329481586,8.286340629005116,4.676873221357767,2.7435148714476045,0.517706057850905,1.8287798352615983,10.812827286728965,0.6811795701363152,2.4219441945045688,0.5389116630402752,,
54,2216087,porphyrin,1.4448701593757496,0.038149084945238144,1.0101699030778024,-1.0834938933733347,-0.07318948400495907,-0.015425213141089753,0.017003515774668042,0.010766900729276364,-0.03626109794308084,0.00807524649154344,-0.018260996994627594,-0.0036628951317829992,1.6482943794040041,43.64606322475018,46.814147629738926,3.1622728379992666,0.6664718736521272,0.7346650521689911,0.465201773021356,1.566720774990928,0.348904395044327,0.788996610318832,0.15826144891105245,,
55,2219397,porphyrin,0.5142894236286688,-0.30811920228715484,0.39678684924869245,0.10926004644650732,-0.16488518537859054,-0.12215448008987964,0.015739109005802603,0.12473139195046881,-0.08346439923201815,-0.03782015427514796,0.06899163393712279,0.019379681761190058,21.230095796211835,27.339493149719818,7.5282593085390666,11.360954640215091,8.416714359229372,1.0844594866528372,8.594269296580265,5.750882055113272,2.605892434904486,4.753676456221821,1.3353030166121407,,
56,2226609,porphyrin,0.032449597537815685,0.002603153350385519,1.2768738839995888e-05,-6.858807825244525e-06,0.004722817036067481,0.00875299208274086,-1.2176774181038152e-06,-0.0026558395689422983,2.908263142360944e-05,0.00082024704123406,-0.016639533293196247,-0.0018739848747182516,6.829108398339871,0.03349748935671058,0.01799338564323912,12.389830771996024,22.962585640218045,0.00319445302029942,6.967325341098769,0.0762953294593194,2.15183479573932,43.65212542710695,4.916208968021423,,
57,2227441,porphyrin,0.23408440677777667,0.03406943498710866,6.045941720829385e-05,0.00012030428283233301,-0.17095332755031417,-0.09783500376007688,1.2189600256497036e-05,-0.03480906933374789,0.0005433363617420873,0.010660239939101977,-0.013737247966517502,0.012011067225695678,9.089747402886008,0.01613061181545969,0.03209726086872411,45.610458926106915,26.10244260510916,0.0032521932728158736,9.287082327400991,0.14496249453234053,2.844158945907348,3.665106687965377,3.2045605441348712,,
58,2229055,porphyrin,1.4855252891161075,-0.09531639494923173,0.24023444510521597,1.5460945440511509,0.08189756219943772,0.09008762299663127,0.01066563814631449,0.01859260928912602,0.05461889356573276,0.026737880042368548,-0.0006955057450393561,-0.010121457087064327,4.38223695267956,11.044944190422639,71.08276227700343,3.7652968683499446,4.141840558333921,0.4903600648512023,0.8548080266457666,2.5111412766472365,1.2292924634884672,0.03197635599138825,0.4653409655864373,,
59,2229315,porphyrin,0.03446050097075125,-0.07026077004533744,6.5615187167885575e-06,-2.4371348489891373e-06,5.5898978164764565e-05,3.668201302142167e-05,-0.006368574303869354,0.038729983911523144,-6.792337491851567e-06,-0.01996805616162623,-5.843788405842686e-05,-1.0680230550276747e-05,51.85110151544956,0.004842275039971657,0.0017985588028743996,0.04125237439841363,0.02707062247876681,4.699885761649532,28.58198573958527,0.00501261487156959,14.736042694018087,0.04312603828148109,0.00788180542447036,,
