sid,structure,non-planarity (exp.),non-planarity (sim.),Doming,Saddling,Ruffling,WavingX,WavingY,Propellering,Doming2,Saddling2,Ruffling2,WavingX2,Propellering2,Doming (%),Saddling (%),Ruffling (%),WavingX (%),WavingY (%),Propellering (%),Doming2 (%),Saddling2 (%),Ruffling2 (%),WavingX2 (%),Propellering2 (%)
7023552,Porphyrin,2.158555453776516,2.1580121274045005,-0.02916280453057691,-1.8629746664517532,-1.1596064920268283,0.0014733133042442391,0.00038812095227151917,8.972029972309895e-05,0.030262906072294173,-0.23353248305875002,-0.008420998305584293,-0.0020798693456818614,-0.00012116028265040665,0.8762565636566111,55.97691325238399,34.84276688244924,0.0442687345729394,0.011661893888291445,0.0026958313094741513,0.9093113816734376,7.0169647398863475,0.2530262489011534,0.06249396088743933,0.0036405103910905918
7034891,Porphyrin,0.34444777300216994,0.3412204235371402,-0.01833392154092003,-9.147354529384652e-06,-0.00016028523982144886,0.12995751233647065,0.31317651920659983,1.8484328188389494e-05,0.01883390072398687,0.00019535093532852977,-0.00562370100200582,0.09531093303295651,-0.007195317457940031,3.1136977255976452,0.00155351908372741,0.027221660437730534,22.07102335870968,53.1875852848906,0.003139241678924552,3.1986104946245417,0.03317695898655471,0.9550878125176055,16.18690440814517,1.2219995353278155
2227441,Porphyrin,0.23408440677777667,0.19220260282207355,0.03406943498710866,6.045941720829385e-05,0.00012030428283233301,-0.17095332755031417,-0.09783500376007688,1.2189600256497036e-05,-0.03480906933374789,0.0005433363617420873,0.010660239939101977,-0.013737247966517502,0.012011067225695678,9.089747402886008,0.01613061181545969,0.03209726086872411,45.610458926106915,26.10244260510916,0.0032521932728158736,9.287082327400991,0.14496249453234053,2.844158945907348,3.665106687965377,3.2045605441348712
4107512,Porphyrin,0.4745338102580207,0.43173545419243214,-0.15388976667046195,-0.28343306491083414,-0.2063939650672411,-0.020639894904576964,0.15882005107218672,-0.03112051500314271,-0.026973506344896526,-0.09280916410295978,0.0392139701640806,0.06350605137066746,0.015862850241426665,14.083921104593228,25.93966454693083,18.889081342854105,1.8889537474290923,14.535138479467749,2.8481353082894767,2.468602971432572,8.49385227679485,3.5888446252013937,5.812044793621756,1.4517608033849398
7017683,Porphyrin,0.1722664769521049,0.1703470668204845,0.03978978930060716,-0.020154566566803443,0.07526154032126976,-0.0020671160908477936,-0.12796451166182918,0.006181214473302305,-0.0808559220463353,-0.02624104718407172,0.020648130236297114,-0.08094241687403324,0.0018199910628220427,8.256406378750272,4.182085275846478,15.616817090650454,0.4289278927604832,26.552716888155732,1.2826059022387915,16.777654827463756,5.445033843201341,4.284500048599868,16.795602558770877,0.3776492935619316
7100291,Porphyrin,0.26172984409875977,0.25685625569191656,-0.2102149199024817,-0.09132934438175767,0.1039934279737124,0.10318606985148772,-0.05639831932169644,0.010074460265117326,0.1254213473912779,-0.013144506837163112,-0.03387822147517086,-0.16995702439870072,-0.017543754351705514,22.479479656005037,9.766367391897772,11.120610038420468,11.034274632293828,6.030993767773872,1.0773194627669358,13.412019605548878,1.405617042649973,3.622791335581817,18.17447341101235,1.876053656049073
2241451,Porphyrin,0.6630496035950921,0.6625291209972128,-0.18554359140721574,-0.593959470611166,0.22527918390186344,-0.08160835150684925,-0.04787885277873407,-0.016902034568199727,0.017252671590523797,0.028916051937395135,-0.013295963497530084,-0.027921094406005667,0.002165770303661938,14.95447299255881,47.87204340803645,18.157088832307085,6.5774833790835086,3.85894767565889,1.3622729707473389,1.3905336713232395,2.330580724828993,1.0716302596378913,2.2503889735587945,0.17455711225895126
4083905,Porphyrin,1.1667980177199209,1.1634418080968105,0.1676918843516144,1.1367501942582987,-0.13760422034588465,-0.0389519563013745,-0.17583431483279074,-0.006143169963966321,-0.07856566800425786,0.10979901142424923,-0.07435937501176106,0.033308770881998004,0.01433384408170264,8.497860459892587,57.60531921931269,6.973154769611739,1.9739076256955874,8.910481728363331,0.31130785688905993,3.9813499992553667,5.564113500931265,3.768194240156654,1.6879367068966173,0.7263738929950999
4504411,Porphyrin,0.47289184483328994,0.4727866316965303,0.6013011223945802,-0.2931747122400695,0.15966799994122186,-0.00047355183390331327,-0.00028846708851046994,-0.00743857476427886,-0.27063058806655627,-0.07785251218561262,0.10286089884765581,0.0002825748492722865,6.056018693371849e-05,39.71523033786513,19.36384415762174,10.5458831841173,0.03127754042016745,0.0190529111594918,0.4913090948047572,17.87483133031992,5.142066659579756,6.793841119447938,0.018663735703410244,0.00399992896038286
4116362,Porphyrin,0.16079025569527744,0.1599312251541671,0.10260754367528216,-0.0365340808974855,0.13092484873184135,0.01914306127248935,0.023795562072027713,0.03712933564733299,-0.03764400711104815,-0.011284646404544338,-0.003018052564999397,-0.04369057835714836,0.0108168221322979,22.472649867648954,8.001532624577722,28.674580631583208,4.1926285140693444,5.211598637824184,8.131902684090218,8.2446237490983,2.4715132868991874,0.6610005087932904,9.568917009089258,2.3690524863263493
